170	Hrólfsskálamelur
170	Hrólfsskálavör
170	Hrólfsskáli
170	Íþróttamiðstöðin
170	Kirkjubraut
170	Kolbeinsmýri
170	Lambastaðabraut
170	Látraströnd
170	Lindarbraut
170	Melabraut
170	Miðbraut
170	Nesbali
170	Neströð
170	Nesvegur
170	Norðurströnd
170	Ráðagerði
170	Sefgarðar
170	Selbraut
170	Seltjarnarnes
170	Skáli
170	Skerjabraut
170	Skólabraut
170	Sólbraut
170	Steinavör
170	Suðurmýri
170	Suðurströnd
170	Sundlaug Seltjarnarnes
170	Sæbraut
170	Sævargarðar
170	Tjarnarból
170	Tjarnarmýri
170	Tjarnarstígur
170	Unnarbraut
170	Valhúsabraut
170	Vallarbraut
170	Vesturströnd
170	Víkurströnd
190	Akurgerði
190	Aragerði
190	Austurgata
190	Brekka
190	Brekkugata
190	Bræðrapartur
190	Egilsgata
190	Fagridalur
190	Hafnargata
190	Heiðardalur
190	Heiðargerði
190	Hof
190	Hofgerði
190	Hólagata
190	Hraunholt
190	Hvammsdalur
190	Hvammsgata
190	Hvammur
190	Hvassahraun
190	Iðavellir
190	Iðndalur
190	Jónsvör
190	Kirkjugerði
190	Kirkjuvegur
190	Leirdalur
190	Lyngdalur
190	Marargata
190	Miðdalur
190	Minnivogar
190	Mýrargata
190	Pósthólf
190	Stapavegur
190	Suðurgata
190	Tjarnargata
190	Vogagerði
190	Vogar
190	Ægisgata
191	Aragerði
191	Auðnir
191	Austurkot
191	Bergsstaðir
191	Borg
191	Breiðagerði
191	Brekkugata
191	Efri-Brunnastaðir
191	Garðhús
191	Halakot
191	Hábær
191	Hellur
191	Knarrarnes
191	Landakot
191	Litlibær
191	Minna-Knarrarnes
191	Minni-Vatnsleysa
191	Narfakot
191	Neðri-Brunnastaðir
191	Nesbú
191	Skipholt
191	Skólatún
191	Skólatún II
191	Smáratún
191	Sólhagi
191	Stóra-Knarrarnes
191	Stóra-Vatnsleysa
191	Sunnuhlíð
191	Sunnuhvol
191	Sætún
191	Traðarkot
191	Vatnsleysa
191	Vatnsleysa II
191	Vatnsleysuströnd
191	Þórustaðir
200	Aspargrund
200	Auðbrekka
200	Austurgerði
200	Álfabrekka
200	Álfaheiði
200	Álfatún
200	Álfhólsvegur
200	Álftröð
200	Ásbraut
200	Ástún
200	Bakkabraut
200	Bakkahjalli
200	Birkigrund
200	Birkihvammur
200	Bjarnhólastígur
200	Blikahjalli
200	Borgarholtsbraut
200	Brattatunga
200	Brekkuhjalli
200	Brekkutún
200	Bryggjuvör
200	Bræðratunga
200	Bæjartún
200	Dalbrekka
200	Daltún
200	Digranesheiði
200	Digranesvegur
200	Efstihjalli
200	Engihjalli
200	Eskihvammur
200	Fagrabrekka
200	Fagrihjalli
200	Fagrilundur
200	Fannborg
200	Fífuhjalli
200	Fífuhvammsvegur
200	Fífuhvammur
200	Flatahraun
200	Fossvogsbrún
200	Furugrund
200	Furuhjalli
200	Förugrund
200	Gnitaheiði
200	Gnípuheiði
200	Grenigrund
200	Grænatunga
200	Grænatún
200	Grænihjalli
200	Hafnarbraut
200	Hamraborg
200	Hábraut
200	Hátröð
200	Hávegur
200	Heiðarhjalli
200	Helgubraut
200	Hjallabrekka
200	Hlaðbrekka
200	Hlégerði
200	Hlíðarhjalli
200	Hlíðarhvammur
200	Hlíðarvegur
200	Holtagerði
200	Hófgerði
200	Hólahjalli
200	Hraunbraut
200	Hrauntunga
200	Huldubraut
200	Hvannhólmi
200	Kastalagerði
200	Kársnesbraut
